ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,Count,ont,comparison,geneID,symbol
GO:0050839,cell adhesion molecule binding,4/18,486/17632,0.0012827953156606083,0.01988332739273943,0.0118152200126635,4,mf,NAC,6772/2335/3694/8842,STAT1/FN1/ITGB6/PROM1
GO:0050840,extracellular matrix binding,2/18,56/17632,0.0014671781415827821,0.020214454395140555,0.012011984784888277,2,mf,NAC,1301/6696,COL11A1/SPP1
GO:0140013,meiotic nuclear division,3/18,171/18493,5.723431850903485e-4,0.020764610755077847,0.01289278332729838,3,bp,NAC,83990/2175/898,BRIP1/FANCA/CCNE1
GO:0007088,regulation of mitotic nuclear division,3/18,177/18493,6.327940023295391e-4,0.022074775388957385,0.013706266852077062,3,bp,NAC,990/9088/898,CDC6/PKMYT1/CCNE1
GO:0007129,synapsis,2/18,46/18493,9.02925164964887e-4,0.022432483566762404,0.01392836848861822,2,bp,NAC,83990/898,BRIP1/CCNE1
GO:0030857,negative regulation of epithelial cell differentiation,2/18,46/18493,9.02925164964887e-4,0.022432483566762404,0.01392836848861822,2,bp,NAC,6772/2146,STAT1/EZH2
GO:0035850,epithelial cell differentiation involved in kidney development,2/18,44/18493,8.262339925594719e-4,0.022432483566762404,0.01392836848861822,2,bp,NAC,6772/8842,STAT1/PROM1
GO:0035987,endodermal cell differentiation,2/18,45/18493,8.64165363289022e-4,0.022432483566762404,0.01392836848861822,2,bp,NAC,1301/2335,COL11A1/FN1
GO:0045023,G0 to G1 transition,2/18,46/18493,9.02925164964887e-4,0.022432483566762404,0.01392836848861822,2,bp,NAC,2146/1869,EZH2/E2F1
GO:0051783,regulation of nuclear division,3/18,201/18493,9.151068268690287e-4,0.022432483566762404,0.01392836848861822,3,bp,NAC,990/9088/898,CDC6/PKMYT1/CCNE1
GO:0070316,regulation of G0 to G1 transition,2/18,44/18493,8.262339925594719e-4,0.022432483566762404,0.01392836848861822,2,bp,NAC,2146/1869,EZH2/E2F1
GO:0070317,negative regulation of G0 to G1 transition,2/18,40/18493,6.828222302068905e-4,0.022432483566762404,0.01392836848861822,2,bp,NAC,2146/1869,EZH2/E2F1
GO:1901991,negative regulation of mitotic cell cycle phase transition,3/18,191/18493,7.893788660403587e-4,0.022432483566762404,0.01392836848861822,3,bp,NAC,990/2146/1869,CDC6/EZH2/E2F1
GO:1902806,regulation of cell cycle G1/S phase transition,3/18,185/18493,7.195546587044225e-4,0.022432483566762404,0.01392836848861822,3,bp,NAC,990/2146/1869,CDC6/EZH2/E2F1
GO:1903046,meiotic cell cycle process,3/18,188/18493,7.539496365971543e-4,0.022432483566762404,0.01392836848861822,3,bp,NAC,83990/2175/898,BRIP1/FANCA/CCNE1
GO:0009612,response to mechanical stimulus,3/18,204/18493,9.551619654338551e-4,0.022798207964434384,0.014155447410169322,3,bp,NAC,6772/1301/4316,STAT1/COL11A1/MMP7
GO:0001706,endoderm formation,2/18,50/18493,0.0010662193602317357,0.023586852676345957,0.014645118298433341,2,bp,NAC,1301/2335,COL11A1/FN1
GO:0031667,response to nutrient levels,4/18,481/18493,0.0010348748448159543,0.023586852676345957,0.014645118298433341,4,bp,NAC,6772/83990/6696/4316,STAT1/BRIP1/SPP1/MMP7
GO:1901988,negative regulation of cell cycle phase transition,3/18,211/18493,0.001052923043165522,0.023586852676345957,0.014645118298433341,3,bp,NAC,990/2146/1869,CDC6/EZH2/E2F1
GO:0004714,transmembrane receptor protein tyrosine kinase activity,2/18,64/17632,0.0019114106942163336,0.023701492608282537,0.014084078799488775,2,mf,NAC,2064/2264,ERBB2/FGFR4
GO:0000075,cell cycle checkpoint,3/18,216/18493,0.0011265034810462272,0.023761364123463444,0.014753472762784126,3,bp,NAC,990/83990/1869,CDC6/BRIP1/E2F1
GO:0007584,response to nutrient,3/18,216/18493,0.0011265034810462272,0.023761364123463444,0.014753472762784126,3,bp,NAC,6772/83990/6696,STAT1/BRIP1/SPP1
GO:0046934,"phosphatidylinositol-4,5-bisphosphate 3-kinase activity",2/18,68/17632,0.0021546071599591763,0.02424345306888404,0.014406126611391196,2,mf,NAC,2064/2264,ERBB2/FGFR4
GO:0052813,phosphatidylinositol bisphosphate kinase activity,2/18,71/17632,0.002346140619569423,0.02424345306888404,0.014406126611391196,2,mf,NAC,2064/2264,ERBB2/FGFR4
GO:0061005,cell differentiation involved in kidney development,2/18,54/18493,0.00124265138291236,0.024501843571771965,0.01521323775419022,2,bp,NAC,6772/8842,STAT1/PROM1
GO:0090183,regulation of kidney development,2/18,54/18493,0.00124265138291236,0.024501843571771965,0.01521323775419022,2,bp,NAC,6772/8842,STAT1/PROM1
GO:1902808,positive regulation of cell cycle G1/S phase transition,2/18,53/18493,0.0011973168087694688,0.024501843571771965,0.01521323775419022,2,bp,NAC,990/2146,CDC6/EZH2
GO:0045143,homologous chromosome segregation,2/18,56/18493,0.0013357649472798363,0.02577742142942152,0.016005246288795353,2,bp,NAC,83990/898,BRIP1/CCNE1
GO:0019199,transmembrane receptor protein kinase activity,2/18,81/17632,0.0030405405710970316,0.026930502201145137,0.01600284511103701,2,mf,NAC,2064/2264,ERBB2/FGFR4
GO:0035004,phosphatidylinositol 3-kinase activity,2/18,79/17632,0.0028948214934126403,0.026930502201145137,0.01600284511103701,2,mf,NAC,2064/2264,ERBB2/FGFR4
hsa05206,MicroRNAs in cancer,4/17,299/7844,0.003322135766355743,0.02766250378858409,0.018333823173720454,4,kg,NAC,2146/2064/1869/898,EZH2/ERBB2/E2F1/CCNE1
hsa05219,Bladder cancer,2/17,41/7844,0.0034496698366836835,0.02766250378858409,0.018333823173720454,2,kg,NAC,2064/1869,ERBB2/E2F1
hsa05226,Gastric cancer,3/17,149/7844,0.0037566363169682098,0.02766250378858409,0.018333823173720454,3,kg,NAC,2064/1869/898,ERBB2/E2F1/CCNE1
GO:0060135,maternal process involved in female pregnancy,2/18,60/18493,0.0015317291680349337,0.028943299070993432,0.017970945282866,2,bp,NAC,6696/4316,SPP1/MMP7
GO:0070192,chromosome organization involved in meiotic cell cycle,2/18,64/18493,0.0017405991588463992,0.03221884565456498,0.020004737915850133,2,bp,NAC,83990/898,BRIP1/CCNE1
hsa05161,Hepatitis B,3/17,163/7844,0.0048350857331074725,0.03263682869847544,0.021630646700743963,3,kg,NAC,6772/1869/898,STAT1/E2F1/CCNE1
GO:0098813,nuclear chromosome segregation,3/18,258/18493,0.0018754873549608143,0.034021340618989176,0.02112391020850602,3,bp,NAC,990/83990/898,CDC6/BRIP1/CCNE1
GO:0042063,gliogenesis,3/18,266/18493,0.0020461501630487885,0.03638937642912257,0.022594227806627492,3,bp,NAC,2146/2064/1869,EZH2/ERBB2/E2F1
GO:0006260,DNA replication,3/18,268/18493,0.00209028227264321,0.036459346563219065,0.02263767238591331,3,bp,NAC,990/83990/898,CDC6/BRIP1/CCNE1
hsa03460,Fanconi anemia pathway,2/17,54/7844,0.0059213494385213575,0.03689456188617154,0.02445253614288172,2,kg,NAC,83990/2175,BRIP1/FANCA
GO:0007492,endoderm development,2/18,74/18493,0.0023186340779648646,0.0382363837948024,0.023741037927487132,2,bp,NAC,1301/2335,COL11A1/FN1
GO:0022617,extracellular matrix disassembly,2/18,74/18493,0.0023186340779648646,0.0382363837948024,0.023741037927487132,2,bp,NAC,2264/4316,FGFR4/MMP7
GO:0140014,mitotic nuclear division,3/18,277/18493,0.0022962496549739243,0.0382363837948024,0.023741037927487132,3,bp,NAC,990/9088/898,CDC6/PKMYT1/CCNE1
GO:0045930,negative regulation of mitotic cell cycle,3/18,281/18493,0.0023917097673295026,0.03873715641014034,0.024051968524836168,3,bp,NAC,990/2146/1869,CDC6/EZH2/E2F1
GO:0043235,receptor complex,4/18,396/19659,3.9665193697850724e-4,0.03887188982389371,0.02672181470170996,4,cc,NAC,2064/27092/3694/2264,ERBB2/CACNG4/ITGB6/FGFR4
GO:0090068,positive regulation of cell cycle process,3/18,286/18493,0.002514473784785887,0.04001101268071578,0.024842908122999996,3,bp,NAC,990/2146/1869,CDC6/EZH2/E2F1
GO:0010948,negative regulation of cell cycle process,3/18,304/18493,0.002988695714782037,0.04673701747081564,0.029019096323201266,3,bp,NAC,990/2146/1869,CDC6/EZH2/E2F1
hsa05169,Epstein-Barr virus infection,3/17,201/7844,0.008645879837055868,0.04720388323024926,0.03128522475299172,3,kg,NAC,6772/1869/898,STAT1/E2F1/CCNE1
hsa05223,Non-small cell lung cancer,2/17,66/7844,0.008741459857453567,0.04720388323024926,0.03128522475299172,2,kg,NAC,2064/1869,ERBB2/E2F1
GO:0071375,cellular response to peptide hormone stimulus,3/18,307/18493,0.0030727340244102366,0.04723677559559466,0.029329397021578538,3,bp,NAC,6772/990/83990,STAT1/CDC6/BRIP1
GO:0007059,chromosome segregation,3/18,312/18493,0.0032160291666379352,0.04861564090234346,0.030185536914935012,3,bp,NAC,990/83990/898,CDC6/BRIP1/CCNE1
GO:0033273,response to vitamin,2/18,89/18493,0.003332736260771989,0.04875470626645474,0.030271882844024014,2,bp,NAC,83990/6696,BRIP1/SPP1
GO:0045132,meiotic chromosome segregation,2/18,89/18493,0.003332736260771989,0.04875470626645474,0.030271882844024014,2,bp,NAC,83990/898,BRIP1/CCNE1
hsa04810,Regulation of actin cytoskeleton,3/17,214/7844,0.010263198257491134,0.04918268482942838,0.03259671119299347,3,kg,NAC,2335/3694/2264,FN1/ITGB6/FGFR4
hsa05166,Human T-cell leukemia virus 1 infection,3/17,219/7844,0.010929485517650751,0.04918268482942838,0.03259671119299347,3,kg,NAC,1869/898/4316,E2F1/CCNE1/MMP7
hsa05412,Arrhythmogenic right ventricular cardiomyopathy (ARVC),2/17,72/7844,0.010337307103345577,0.04918268482942838,0.03259671119299347,2,kg,NAC,27092/3694,CACNG4/ITGB6
GO:0070372,regulation of ERK1 and ERK2 cascade,3/18,324/18493,0.0035766287436465143,0.05068663486579418,0.03147142070817604,3,bp,NAC,2064/2335/2264,ERBB2/FN1/FGFR4
GO:0071902,positive regulation of protein serine/threonine kinase activity,3/18,323/18493,0.0035456697905989682,0.05068663486579418,0.03147142070817604,3,bp,NAC,990/2146/2064,CDC6/EZH2/ERBB2
GO:0072080,nephron tubule development,2/18,93/18493,0.0036324490256633094,0.05068663486579418,0.03147142070817604,2,bp,NAC,6772/8842,STAT1/PROM1
GO:0061326,renal tubule development,2/18,95/18493,0.003786870937694705,0.05204078697710754,0.03231221613503457,2,bp,NAC,6772/8842,STAT1/PROM1
GO:0070371,ERK1 and ERK2 cascade,3/18,341/18493,0.004128655490768048,0.055835896230940485,0.03466860614350741,3,bp,NAC,2064/2335/2264,ERBB2/FN1/FGFR4
GO:1901989,positive regulation of cell cycle phase transition,2/18,100/18493,0.004186153190412297,0.055835896230940485,0.03466860614350741,2,bp,NAC,990/2146,CDC6/EZH2
GO:0005178,integrin binding,2/18,126/17632,0.007192326752646456,0.05945656782187738,0.03533072790773698,2,mf,NAC,2335/3694,FN1/ITGB6
GO:0061387,regulation of extent of cell growth,2/18,105/18493,0.004604194353270006,0.060339341880818485,0.037464803465720294,2,bp,NAC,2335/6696,FN1/SPP1
GO:1901653,cellular response to peptide,3/18,356/18493,0.004656840056954018,0.060339341880818485,0.037464803465720294,3,bp,NAC,6772/990/83990,STAT1/CDC6/BRIP1
hsa05410,Hypertrophic cardiomyopathy (HCM),2/17,85/7844,0.014201942461169308,0.060545123123932315,0.040127372050949295,2,kg,NAC,27092/3694,CACNG4/ITGB6
GO:0044774,mitotic DNA integrity checkpoint,2/18,107/18493,0.004776624986192621,0.06101970228840432,0.0378872404390371,2,bp,NAC,990/1869,CDC6/E2F1
GO:0019838,growth factor binding,2/18,137/17632,0.008452203536731826,0.06165136697380861,0.03663493793010699,2,mf,NAC,2064/2264,ERBB2/FGFR4
GO:0019903,protein phosphatase binding,2/18,133/17632,0.007983302673236123,0.06165136697380861,0.03663493793010699,2,mf,NAC,6772/2064,STAT1/ERBB2
GO:0072009,nephron epithelium development,2/18,109/18493,0.00495201878908225,0.06238168113468889,0.03873289549940064,2,bp,NAC,6772/8842,STAT1/PROM1
GO:0007127,meiosis I,2/18,113/18493,0.0053116524689800935,0.06364779356105515,0.039519026931079344,2,bp,NAC,83990/898,BRIP1/CCNE1
GO:0014013,regulation of gliogenesis,2/18,112/18493,0.00522064167576895,0.06364779356105515,0.039519026931079344,2,bp,NAC,2146/1869,EZH2/E2F1
GO:0046854,phosphatidylinositol phosphorylation,2/18,111/18493,0.005130364896233162,0.06364779356105515,0.039519026931079344,2,bp,NAC,2064/2264,ERBB2/FGFR4
GO:1901990,regulation of mitotic cell cycle phase transition,3/18,375/18493,0.005382672874514708,0.06364779356105515,0.039519026931079344,3,bp,NAC,990/2146/1869,CDC6/EZH2/E2F1
GO:2000134,negative regulation of G1/S transition of mitotic cell cycle,2/18,114/18493,0.005403395925249446,0.06364779356105515,0.039519026931079344,2,bp,NAC,2146/1869,EZH2/E2F1
hsa05414,Dilated cardiomyopathy (DCM),2/17,91/7844,0.016166940511192378,0.06547610907032912,0.04339547189846375,2,kg,NAC,27092/3694,CACNG4/ITGB6
GO:0001704,formation of primary germ layer,2/18,118/18493,0.005777669427438597,0.06633349583147857,0.041186584192933376,2,bp,NAC,1301/2335,COL11A1/FN1
GO:0061982,meiosis I cell cycle process,2/18,118/18493,0.005777669427438597,0.06633349583147857,0.041186584192933376,2,bp,NAC,83990/898,BRIP1/CCNE1
GO:0004386,helicase activity,2/18,151/17632,0.010188656946423603,0.06641206335065045,0.039463874656583464,2,mf,NAC,3070/83990,HELLS/BRIP1
GO:0005201,extracellular matrix structural constituent,2/18,155/17632,0.010711623121072652,0.06641206335065045,0.039463874656583464,2,mf,NAC,1301/2335,COL11A1/FN1
GO:0035257,nuclear hormone receptor binding,2/18,152/17632,0.010318291365416978,0.06641206335065045,0.039463874656583464,2,mf,NAC,6772/898,STAT1/CCNE1
GO:1905477,positive regulation of protein localization to membrane,2/18,119/18493,0.005873055998590334,0.06658577238401792,0.04134322314797144,2,bp,NAC,2064/1869,ERBB2/E2F1
GO:1902807,negative regulation of cell cycle G1/S phase transition,2/18,121/18493,0.006066001585943507,0.0679242399808736,0.04217428003222583,2,bp,NAC,2146/1869,EZH2/E2F1
hsa01522,Endocrine resistance,2/17,98/7844,0.018598890850180044,0.07113540180703314,0.047146270203491755,2,kg,NAC,2064/1869,ERBB2/E2F1
hsa04933,AGE-RAGE signaling pathway in diabetic complications,2/17,100/7844,0.01932072641672505,0.07113540180703314,0.047146270203491755,2,kg,NAC,6772/2335,STAT1/FN1
GO:0046834,lipid phosphorylation,2/18,125/18493,0.006460545110898159,0.07145993189737354,0.04436959735982691,2,bp,NAC,2064/2264,ERBB2/FGFR4
GO:0045814,"negative regulation of gene expression, epigenetic",2/18,127/18493,0.006662121719991997,0.07280173975943062,0.04520272822061786,2,bp,NAC,3070/2146,HELLS/EZH2
hsa04620,Toll-like receptor signaling pathway,2/17,104/7844,0.020799713348662652,0.07325116440181195,0.04854853001289681,2,kg,NAC,6772/6696,STAT1/SPP1
GO:1901987,regulation of cell cycle phase transition,3/18,412/18493,0.006984368239404316,0.07541454753737756,0.046825025163926184,3,bp,NAC,990/2146/1869,CDC6/EZH2/E2F1
GO:0001558,regulation of cell growth,3/18,416/18493,0.007172796684301273,0.07564494949766525,0.04696808214617411,3,bp,NAC,2064/2335/6696,ERBB2/FN1/SPP1
GO:0008584,male gonad development,2/18,135/18493,0.007496879542064859,0.07564494949766525,0.04696808214617411,2,bp,NAC,83990/2175,BRIP1/FANCA
GO:0043434,response to peptide hormone,3/18,417/18493,0.007220376854935677,0.07564494949766525,0.04696808214617411,3,bp,NAC,6772/990/83990,STAT1/CDC6/BRIP1
GO:0045580,regulation of T cell differentiation,2/18,137/18493,0.007712629053547008,0.07564494949766525,0.04696808214617411,2,bp,NAC,2064/2175,ERBB2/FANCA
GO:0046546,development of primary male sexual characteristics,2/18,136/18493,0.007604403267841231,0.07564494949766525,0.04696808214617411,2,bp,NAC,83990/2175,BRIP1/FANCA
GO:0048608,reproductive structure development,3/18,428/18493,0.007756317864699966,0.07564494949766525,0.04696808214617411,3,bp,NAC,83990/2175/6696,BRIP1/FANCA/SPP1
GO:0060249,anatomical structure homeostasis,3/18,425/18493,0.007607861570582111,0.07564494949766525,0.04696808214617411,3,bp,NAC,6696/898/8842,SPP1/CCNE1/PROM1
GO:0072006,nephron development,2/18,136/18493,0.007604403267841231,0.07564494949766525,0.04696808214617411,2,bp,NAC,6772/8842,STAT1/PROM1
GO:1903706,regulation of hemopoiesis,3/18,418/18493,0.007268146653881241,0.07564494949766525,0.04696808214617411,3,bp,NAC,6772/2064/2175,STAT1/ERBB2/FANCA
GO:0061458,reproductive system development,3/18,431/18493,0.007906500200149416,0.07628931576101618,0.04736817029204858,3,bp,NAC,83990/2175/6696,BRIP1/FANCA/SPP1
GO:0072073,kidney epithelium development,2/18,140/18493,0.008041505671497366,0.07677521730576958,0.04766986741552456,2,bp,NAC,6772/8842,STAT1/PROM1
GO:0042542,response to hydrogen peroxide,2/18,141/18493,0.00815252660638128,0.07702439199987314,0.047824580421205985,2,bp,NAC,6772/2146,STAT1/EZH2
GO:0004713,protein tyrosine kinase activity,2/18,177/17632,0.013795557786898525,0.07859309142546948,0.046702176568615146,2,mf,NAC,2064/2264,ERBB2/FGFR4
GO:0019902,phosphatase binding,2/18,178/17632,0.01394393557548652,0.07859309142546948,0.046702176568615146,2,mf,NAC,6772/2064,STAT1/ERBB2
GO:0008022,protein C-terminus binding,2/18,187/17632,0.015310733635601216,0.07910545711727296,0.04700663835491602,2,mf,NAC,2064/2335,ERBB2/FN1
GO:0051427,hormone receptor binding,2/18,185/17632,0.015002142973931485,0.07910545711727296,0.04700663835491602,2,mf,NAC,6772/898,STAT1/CCNE1
GO:0000077,DNA damage checkpoint,2/18,146/18493,0.008718038098134618,0.08151815005162988,0.05061476269671211,2,bp,NAC,83990/1869,BRIP1/E2F1
hsa04010,MAPK signaling pathway,3/17,295/7844,0.024209347071541053,0.08170654636645105,0.05415248687055236,3,kg,NAC,2064/27092/2264,ERBB2/CACNG4/FGFR4
GO:0007409,axonogenesis,3/18,449/18493,0.008844122088155824,0.08185325238731972,0.050822828326137125,3,bp,NAC,2064/2335/6696,ERBB2/FN1/SPP1
GO:0006261,DNA-dependent DNA replication,2/18,148/18493,0.008949074964773453,0.08198798982878304,0.050906487040444426,2,bp,NAC,990/898,CDC6/CCNE1
GO:0050769,positive regulation of neurogenesis,3/18,453/18493,0.009061052141608317,0.08218374292438743,0.051028030481688955,3,bp,NAC,2146/1869/2335,EZH2/E2F1/FN1
GO:0033314,mitotic DNA replication checkpoint,1/18,10/18493,0.009693239033567447,0.08294120569288371,0.05149834044646063,1,bp,NAC,990,CDC6
GO:0050910,detection of mechanical stimulus involved in sensory perception of sound,1/18,10/18493,0.009693239033567447,0.08294120569288371,0.05149834044646063,1,bp,NAC,1301,COL11A1
GO:0070341,fat cell proliferation,1/18,10/18493,0.009693239033567447,0.08294120569288371,0.05149834044646063,1,bp,NAC,1869,E2F1
GO:0070344,regulation of fat cell proliferation,1/18,10/18493,0.009693239033567447,0.08294120569288371,0.05149834044646063,1,bp,NAC,1869,E2F1
GO:0071104,response to interleukin-9,1/18,10/18493,0.009693239033567447,0.08294120569288371,0.05149834044646063,1,bp,NAC,6772,STAT1
GO:0072203,cell proliferation involved in metanephros development,1/18,10/18493,0.009693239033567447,0.08294120569288371,0.05149834044646063,1,bp,NAC,6772,STAT1
GO:0003337,mesenchymal to epithelial transition involved in metanephros morphogenesis,1/18,13/18493,0.012583862352334663,0.08343397149053161,0.05180429959662788,1,bp,NAC,6772,STAT1
GO:0007093,mitotic cell cycle checkpoint,2/18,166/18493,0.011150732717544187,0.08343397149053161,0.05180429959662788,2,bp,NAC,990/1869,CDC6/E2F1
GO:0008361,regulation of cell size,2/18,175/18493,0.012332634619643434,0.08343397149053161,0.05180429959662788,2,bp,NAC,2335/6696,FN1/SPP1
GO:0010975,regulation of neuron projection development,3/18,478/18493,0.010488422164620604,0.08343397149053161,0.05180429959662788,3,bp,NAC,2146/2335/6696,EZH2/FN1/SPP1
